name,point,type
宜浩·佳园北区,"[[121.90445496012845, 30.903112574685608]]",1.0
盐行花苑,"[[121.57855992040402, 30.90327547518305]]",1.0
江海二村安全小区东区,"[[121.45441770031665, 30.903297614693187]]",1.0
保利·蔚蓝林语,"[[121.89921767995206, 30.90343819491683]]",1.0
碧云·壹零苑,"[[121.89559968038101, 30.903492104776873]]",1.0
平安新苑,"[[121.7314938602535, 30.903565770044267]]",1.0
丽都华庭,"[[121.8046602602628, 30.903699150295644]]",1.0
紫苑小区,"[[121.61250233991106, 30.90507898460752]]",1.0
杨王职工公寓,"[[121.48449227959507, 30.90516484468195]]",1.0
朝阳新村,"[[121.50542555964196, 30.905336070203532]]",1.0
锦绣公寓,"[[121.4552998803853, 30.905598239667093]]",1.0
康碧苑,"[[121.63644701961435, 30.905702099672226]]",1.0
奉铭佳苑,"[[121.63675662022199, 30.90589159492123]]",1.0
文化新村,"[[121.82631120020174, 30.906035144706173]]",1.0
泥城苑,"[[121.82693255978988, 30.90604617039454]]",1.0
江海花园,"[[121.45808808000092, 30.906174914640644]]",1.0
佳源·名人公馆,"[[121.63680648043476, 30.90649117472801]]",1.0
中国产学研人才公寓,"[[121.49633322040187, 30.906628154965382]]",1.0
普康苑,"[[121.46764806040974, 30.906709469866243]]",1.0
浦南园,"[[121.46816969957209, 30.9068207546741]]",1.0
南桥镇育秀六区,"[[121.45914090013254, 30.907346760045]]",1.0
龙达新苑,"[[121.64146091988559, 30.907644885303263]]",1.0
娜欧佳苑,"[[121.64474574042364, 30.90792959987118]]",1.0
富康花苑,"[[121.46571180025948, 30.908173499607322]]",1.0
正阳世纪星城三期A区,"[[121.47188148044596, 30.90845960992312]]",1.0
江海新村,"[[121.45312458043509, 30.908792205296137]]",1.0
奉德苑,"[[121.63634675959531, 30.90882019489611]]",1.0
正阳·领郡,"[[121.47474059969895, 30.908826945207444]]",1.0
奉德苑东区,"[[121.6368462601469, 30.908829644972208]]",1.0
正阳世纪星城3期丽骏湾,"[[121.47445979987991, 30.90891613457196]]",1.0
彭平花园,"[[121.79481641964205, 30.909019005322897]]",1.0
育秀七居小区,"[[121.46814954036907, 30.90903939025575]]",1.0
中建·公元壹号,"[[121.64972670032702, 30.909070034654412]]",1.0
光伟小区,"[[121.51308257999715, 30.9090768748979]]",1.0
育秀十一区,"[[121.46742720040506, 30.909247380062638]]",1.0
育秀五区,"[[121.45637214026218, 30.90931843459814]]",1.0
南亭公寓,"[[121.4565325199599, 30.909618630095757]]",1.0
灯民小区,"[[121.62529835983153, 30.909662054760062]]",1.0
正阳世纪星城三期D区,"[[121.47547284029937, 30.90996819027984]]",1.0
清风佳苑,"[[121.80739589990091, 30.9099901499255]]",1.0
育秀一区,"[[121.45806701967732, 30.910082174852555]]",1.0
正阳·世纪星城二期,"[[121.47333606011111, 30.910132439760346]]",1.0
清风花苑,"[[121.81002210013989, 30.910184595043106]]",1.0
华宛小区,"[[121.45418675981118, 30.91036338026582]]",1.0
车站新村,"[[121.63499765961433, 30.910590450089302]]",1.0
育秀七区,"[[121.46154821977466, 30.910900905052728]]",1.0
育秀二区,"[[121.46131746003276, 30.91111015480989]]",1.0
育秀九区,"[[121.46642369999384, 30.91113360013557]]",1.0
绿地·乐和城·壹天地,"[[121.81333968028204, 30.911259689583076]]",1.0
育秀东区,"[[121.46321339997851, 30.911385014606772]]",1.0
清风丽苑,"[[121.80645342028915, 30.911497650196424]]",1.0
中心公馆,"[[121.45351518028141, 30.91187128523169]]",1.0
车站新村北区,"[[121.63830390020487, 30.911885910006774]]",1.0
永昌新村,"[[121.64254902042103, 30.91198086042843]]",1.0
育秀三居小区,"[[121.4645477402861, 30.912038145444093]]",1.0
南星新村,"[[121.4547780595599, 30.912053624575137]]",1.0
申凡公寓,"[[121.45419666044758, 30.912262334739047]]",1.0
正阳世纪星城莱茵之恋,"[[121.4705568600111, 30.912383789979934]]",1.0
清风名苑,"[[121.80975102019349, 30.912502770286693]]",1.0
鸿音广场,"[[121.81688820003049, 30.91258521023925]]",1.0
育秀公寓,"[[121.45641156024537, 30.91260640456199]]",1.0
正阳世纪星城米兰风尚,"[[121.47559307965696, 30.912646904630975]]",1.0
清风雅苑,"[[121.80953051991767, 30.912662294729152]]",1.0
正阳世纪星城英伦风情,"[[121.47076764041438, 30.912714135249203]]",1.0
荷风翠庭,"[[121.80273444034222, 30.91284040456101]]",1.0
城南丽景新苑,"[[121.6396423800918, 30.91292369976899]]",1.0
荷风景庭,"[[121.8028345195975, 30.913120439956415]]",1.0
荷风华庭,"[[121.80044897973664, 30.91351607960342]]",1.0
万明花园,"[[121.50536471960619, 30.913770915095682]]",1.0
卓越·世纪中心,"[[121.48556490010012, 30.914002440160488]]",1.0
新发展公寓,"[[121.45254263993094, 30.91402799979241]]",1.0
新发展公寓东区,"[[121.45329432027674, 30.91421929458486]]",1.0
古华一区,"[[121.46011289999038, 30.914374725313415]]",1.0
绅鸿苑,"[[121.4754624000698, 30.91437557966929]]",1.0
南中新村,"[[121.45322412009719, 30.914638875084094]]",1.0
正阳世纪星城居礼苑,"[[121.47495083960959, 30.914734005370143]]",1.0
名仕苑,"[[121.4719011000558, 30.91481590483025]]",1.0
卓越世纪中心东区,"[[121.48991963957971, 30.91491413957592]]",1.0
金鹏花苑,"[[121.46116607985077, 30.915086984776558]]",1.0
育秀四区,"[[121.46639309966189, 30.91526099999524]]",1.0
行知苑,"[[121.4716501802117, 30.915264959710193]]",1.0
联运大厦,"[[121.46455710042994, 30.915415890231166]]",1.0
文华苑,"[[121.47047640036567, 30.915761579733164]]",1.0
正阳世纪星城芳邻苑,"[[121.47408792032138, 30.91581108021723]]",1.0
古华一区北区,"[[121.45832711980088, 30.91616910032377]]",1.0
万明花苑,"[[121.50009558004703, 30.917123235149234]]",1.0
曙光新村,"[[121.46371361998766, 30.917192130412595]]",1.0
总部1号A栋,"[[121.48051842008908, 30.917497050048887]]",1.0
绿地新城1号A5楼,"[[121.48598592041401, 30.91754146486676]]",1.0
城投望园楼,"[[121.45814675986519, 30.91790776503136]]",1.0
总部1号B栋公寓,"[[121.48102997964983, 30.917938139633478]]",1.0
奉城新都,"[[121.62764663988061, 30.917955689903252]]",1.0
曙光新区,"[[121.46881014007602, 30.91800523535339]]",1.0
总部1号C栋公寓,"[[121.48186266013377, 30.9180402900274]]",1.0
新都花苑,"[[121.62648798033604, 30.91827698979128]]",1.0
曙光新苑,"[[121.46951231993765, 30.918306869766305]]",1.0
立新新村南区,"[[121.45434606032245, 30.918328695413017]]",1.0
盛富路仙境桥,"[[121.48457130032538, 30.91837724981032]]",1.0
绿地·望海新都,"[[121.48747073978289, 30.91841487025006]]",1.0
馨雅名筑,"[[121.47732792044727, 30.91862776495939]]",1.0
古华二区,"[[121.46327154024951, 30.918709665318865]]",1.0
庙泾新村,"[[121.48400951992346, 30.918715560374864]]",1.0
银河丽湾,"[[121.48767125982089, 30.918845159876305]]",1.0
绿地·领御,"[[121.48652753981409, 30.91890208516319]]",1.0
古华A区,"[[121.46477651972069, 30.918903569943843]]",1.0
立新新村,"[[121.45410557980873, 30.919017780246392]]",1.0
立新新村东区,"[[121.45513841970242, 30.919479975120765]]",1.0
金海苑南区,"[[121.49553905967988, 30.919918005211805]]",1.0
华龙公寓,"[[121.47417701975375, 30.919958144652732]]",1.0
古华B区,"[[121.4621280001072, 30.92016590962907]]",1.0
金海苑,"[[121.49541863955855, 30.920187510445317]]",1.0
金海苑北区,"[[121.49541863955855, 30.920187510445317]]",1.0
金昊雅苑,"[[121.49743589984703, 30.920223510306805]]",1.0
横泾新村,"[[121.45616135985892, 30.920251949567884]]",1.0
运河新村,"[[121.45754519975128, 30.920505075448943]]",1.0
古华A区北区,"[[121.4639933397209, 30.920630039844482]]",1.0
良友新村,"[[121.4639933397209, 30.920630039844482]]",1.0
亿丰·南桥星座,"[[121.50867582013302, 30.92070676460552]]",1.0
运河二区,"[[121.4589992398231, 30.921168105124018]]",1.0
蓝天苑,"[[121.47276168020747, 30.92158295968592]]",1.0
航星新村,"[[121.4619375596707, 30.921604740366554]]",1.0
南桥半岛,"[[121.47909246044875, 30.921859844756078]]",1.0
奉苑新村,"[[121.46137596003254, 30.921933285193013]]",1.0
万隆花苑,"[[121.46355216020416, 30.92200834530891]]",1.0
丽江苑,"[[121.4663403598198, 30.922115129909365]]",1.0
万龙新村,"[[121.46836680038759, 30.92265017976205]]",1.0
苏宁荣悦,"[[121.48392816005662, 30.922672410103708]]",1.0
张弄盛苑,"[[121.51651283979584, 30.92308825481917]]",1.0
褚家荣苑,"[[121.51137510018077, 30.9241928696053]]",1.0
褚家华苑,"[[121.5147972597857, 30.92423300994551]]",1.0
鹏峰花苑,"[[121.68447173957924, 30.925266929924916]]",1.0
浦泾苑,"[[121.50038591987433, 30.925449405066047]]",1.0
南桥半岛（二期）,"[[121.47976368024965, 30.92545907997261]]",1.0
奉馨园,"[[121.63736574003693, 30.925590389984542]]",1.0
上海电子信息职业技术学院生活园区,"[[121.68861407987596, 30.926049119771143]]",1.0
锦苑花园,"[[121.68405233984367, 30.92654695477823]]",1.0
金辉南桥馨苑,"[[121.46918814042047, 30.926689109714673]]",1.0
树园新苑,"[[121.46564825955957, 30.926710845429234]]",1.0
欣乐别墅,"[[121.68353340044608, 30.9267278102403]]",1.0
岳和花苑,"[[121.56364223969766, 30.927171599589748]]",1.0
南郊庄园,"[[121.47706422033752, 30.927810104752623]]",1.0
九华丽苑,"[[121.4566029000039, 30.927969089601824]]",1.0
天鹅湾,"[[121.4675535596491, 30.92814454463508]]",1.0
弘泽欣园,"[[121.46043366028525, 30.928337864700723]]",1.0
南郊美墅,"[[121.48471008010621, 30.92838115536609]]",1.0
南郊一品,"[[121.48712856033492, 30.928448250186634]]",1.0
银欣花苑,"[[121.68580896041524, 30.92852254497953]]",1.0
南郊御墅,"[[121.47678305989041, 30.9288087002614]]",1.0
安全小区,"[[121.68700650034975, 30.928880115425045]]",1.0
绿地南桥新苑二期,"[[121.46485608004409, 30.929417640211952]]",1.0
同盛南桥花园,"[[121.4541260996399, 30.9296624401695]]",1.0
奥克苑,"[[121.45963158013343, 30.929765265054996]]",1.0
泰和名都,"[[121.47844859982305, 30.9298727250463]]",1.0
汤臣臻园,"[[121.47612065974067, 30.929886224769504]]",1.0
九华南苑,"[[121.4595412198515, 30.929904945057224]]",1.0
北唐新苑,"[[121.57090577967799, 30.930310665205106]]",1.0
汇贤铭邸,"[[121.45548996019355, 30.93102494994153]]",1.0
四合加苑,"[[121.68879299999699, 30.93104555970485]]",1.0
万鹏苑,"[[121.79923416022837, 30.931093800238727]]",1.0
恒盛·湖畔豪庭西区,"[[121.48191018031065, 30.931171650051724]]",1.0
秋月朗庭,"[[121.45724496018678, 30.931228935067296]]",1.0
北港小区,"[[121.5789679796886, 30.93126943513637]]",1.0
汤臣臻园2区,"[[121.47840827961855, 30.931321725317446]]",1.0
恒盛·湖畔豪庭,"[[121.48525170040566, 30.93133108456194]]",1.0
中南苑,"[[121.86302687978673, 30.93143386538064]]",1.0
和景苑,"[[121.57854767973171, 30.93169900530488]]",1.0
馨雅名筑,"[[121.48730892027052, 30.931806959923364]]",1.0
恒盛·湖畔豪庭北区,"[[121.48511112018211, 30.931860375156226]]",1.0
宝龙城市广场,"[[121.45704444014879, 30.93237787473923]]",1.0
绿地南桥新苑,"[[121.46169834000645, 30.933458865234485]]",1.0
华龙别墅,"[[121.46865948025086, 30.933876329629]]",1.0
航星二村,"[[121.46036454019142, 30.933925470384203]]",1.0
锦梓家园,"[[121.46266152021306, 30.934031219864927]]",1.0
九华新园,"[[121.45546008021861, 30.9346430403441]]",1.0
九华苑,"[[121.45643334002673, 30.93533541040094]]",1.0
锦港佳苑,"[[121.7346991195688, 30.935594204708792]]",1.0
奉浦苑,"[[121.46020505981576, 30.93621475490704]]",1.0
合景万景峰,"[[121.48673633991015, 30.936922335197664]]",1.0
景河苑,"[[121.45273308036744, 30.937225859985546]]",1.0
文广苑,"[[121.72289651955884, 30.938012774869733]]",1.0
滨河新苑,"[[121.7161416604093, 30.938388974771456]]",1.0
玫瑰苑,"[[121.45943393972459, 30.93930215986682]]",1.0
半岛君望,"[[121.4642084395679, 30.940023825339352]]",1.0
百合苑小区,"[[121.46283432044754, 30.940140329812444]]",1.0
鹏程3村,"[[121.7177200803175, 30.940935704619086]]",1.0
白沙西苑,"[[121.50890405997453, 30.94236440988962]]",1.0
奉浦二村,"[[121.45793022020361, 30.942397395223637]]",1.0
天鹏一区,"[[121.72183721981199, 30.94245130508368]]",1.0
白沙通苑,"[[121.5095061596816, 30.942456075087804]]",1.0
天鹏三区,"[[121.72307633990128, 30.942570194558833]]",1.0
兴贤公寓,"[[121.45899347966542, 30.94263994507744]]",1.0
商宝公寓,"[[121.45899347966542, 30.94263994507744]]",1.0
天鹏二区,"[[121.72178717973466, 30.942721215012135]]",1.0
白沙恒苑,"[[121.51338965980504, 30.942837000027573]]",1.0
白沙东苑,"[[121.51382112034842, 30.9428581952496]]",1.0
景怡佳苑,"[[121.45618511994739, 30.942902879864093]]",1.0
聚贤煌都,"[[121.46082984042488, 30.94642327511407]]",1.0
华盛佳园,"[[121.64687855999767, 30.946692419719433]]",1.0
华盛新苑,"[[121.64342454011049, 30.949716870337383]]",1.0
富民新村,"[[121.63668821958572, 30.95136049469116]]",1.0
大宅新村,"[[121.63994802008521, 30.952599075187187]]",1.0
亭园新村,"[[121.89715757955867, 30.95285872475037]]",1.0
申华大楼,"[[121.6408980602973, 30.95364829533262]]",1.0
齐贤中心安全小区,"[[121.5062832601644, 30.954519089984032]]",1.0
金水新苑,"[[121.48897247989613, 30.954887999981246]]",1.0
齐缘公寓,"[[121.50979523955871, 30.955378590049904]]",1.0
南百小区,"[[121.50747720011272, 30.956151464718346]]",1.0
新华小区,"[[121.50709577964656, 30.95695984462119]]",1.0
金水苑,"[[121.4909994600571, 30.957702344687505]]",1.0
百曲雅园,"[[121.51452114003864, 30.959589464981846]]",1.0
金水佳苑,"[[121.49309664039768, 30.959937224723205]]",1.0
百曲乐苑,"[[121.51253393958973, 30.961422584584717]]",1.0
百曲和苑,"[[121.51295550039609, 30.961433790137377]]",1.0
南桥新城金水丽苑,"[[121.48990560026333, 30.962196675136553]]",1.0
祥安梅苑,"[[121.81039847990598, 30.96239454037577]]",1.0
祥安竹苑,"[[121.81046850022122, 30.96257458464939]]",1.0
祥安兰苑,"[[121.8082239003128, 30.963170835165997]]",1.0
祥安菊苑,"[[121.80836411990819, 30.963380940178318]]",1.0
荷庭养生农庄,"[[121.51940760008074, 30.963550949816508]]",1.0
同润·蓝美俊庭,"[[121.74222672028702, 30.964115025288258]]",1.0
凯德新视界,"[[121.80470580013264, 30.964444380403883]]",1.0
南行贤苑,"[[121.51183122013484, 30.964708440242326]]",1.0
南行达苑,"[[121.5121723203963, 30.964719420065244]]",1.0
永晖花苑,"[[121.73994630038158, 30.965064749838376]]",1.0
永晖公寓,"[[121.74243678033326, 30.965884064597965]]",1.0
南行兴苑,"[[121.5108975601743, 30.968213490360384]]",1.0
南行旺苑,"[[121.51150955961847, 30.96826524004883]]",1.0
万祥馨苑南区,"[[121.81297373984623, 30.968845065347537]]",1.0
汇金星城,"[[121.74288641977255, 30.970101509976764]]",1.0
万祥馨苑,"[[121.81189121960415, 30.970542239832483]]",1.0
金玉佳苑,"[[121.74296633982473, 30.970601190392742]]",1.0
金团花苑,"[[121.73436540004317, 30.97093261484835]]",1.0
南湾新村,"[[121.73376582023648, 30.971572739690288]]",1.0
先锋新村,"[[121.74510636027037, 30.972169709664364]]",1.0
滨海森林庄园,"[[121.90770863984193, 30.97253209508017]]",1.0
建工花园,"[[121.73611536023576, 30.97451007028353]]",1.0
朝阳新村,"[[121.7364253196728, 30.97470991493067]]",1.0
第一新村,"[[121.73182722005023, 30.975102629982437]]",1.0
悦达·南郊华都,"[[121.46431158011538, 30.97521823513349]]",1.0
紫丁香花园,"[[121.80454397972099, 30.97522732458144]]",1.0
金碧汇虹苑,"[[121.50530729969213, 30.975902639894976]]",1.0
芦洋花园,"[[121.73109785997826, 30.976052984957335]]",1.0
爱家·新城,"[[121.74795575965064, 30.976186455140862]]",1.0
爱家·新城北区,"[[121.7481857999347, 30.97640628002582]]",1.0
禹洲城市广场,"[[121.86299969957656, 30.97706400010351]]",1.0
丽泽·荷亭苑,"[[121.87094670003026, 30.977695530124677]]",1.0
天和·尚海格调,"[[121.55008878017318, 30.977888535427617]]",1.0
丽泽·兰馨苑,"[[121.86744911968118, 30.978309824638778]]",1.0
新舒苑南苑,"[[121.85992259994804, 30.979617570194804]]",1.0
丽泽·梅傲苑,"[[121.86930276001442, 30.979681649588507]]",1.0
天和·尚海格调,"[[121.54887611993705, 30.980085255430232]]",1.0
丽泽．菊清苑,"[[121.86627624005656, 30.98019676506864]]",1.0
书院一号公寓,"[[121.8660856197556, 30.980636145042112]]",1.0
绿色家园,"[[121.55237514010071, 30.980932200061012]]",1.0
泰南花苑,"[[121.55902199966559, 30.98161561466894]]",1.0
泰南一村,"[[121.55912225968463, 30.982085639940443]]",1.0
新舒苑北苑,"[[121.85987238000641, 30.982175955256203]]",1.0
泰馨苑,"[[121.54872599970525, 30.982743899611307]]",1.0
汇南新村,"[[121.49914535997054, 30.98415051033787]]",1.0
申亚花满庭,"[[121.54836492010507, 30.98456198974406]]",1.0
芙蓉小区,"[[121.86545346020911, 30.98493220465754]]",1.0
新欣一村,"[[121.8683393999435, 30.98600577035006]]",1.0
新欣二村,"[[121.86191610014797, 30.987435734671507]]",1.0
金汇中街小区,"[[121.49757953956423, 30.990082770403625]]",1.0
金汇东街小区,"[[121.50096119999947, 30.990632175234765]]",1.0
三墩花苑,"[[121.74952445968611, 30.99525529489599]]",1.0
古佳苑,"[[121.63613399978429, 31.017752055313203]]",1.0
浦江镇汇西村,"[[121.52494277978556, 31.02186338968375]]",1.0
望佳二村,"[[121.52517372029104, 31.02186406507461]]",1.0
欣菊苑,"[[121.6968330595981, 31.022338409789846]]",1.0
欣荷苑,"[[121.69715291967155, 31.022348219594726]]",1.0
望佳一村,"[[121.52572560005646, 31.0223753998049]]",1.0
东升家园东区,"[[121.6000144798844, 31.02310475987688]]",1.0
东升家园西区,"[[121.59961469975859, 31.023135045446047]]",1.0
红梅苑,"[[121.52724083989293, 31.02327931468873]]",1.0
石笋二村,"[[121.64019209968566, 31.023326340238405]]",1.0
红梅雅苑,"[[121.52508318014472, 31.023452925212375]]",1.0
工农新村,"[[121.64044212020772, 31.02384591006077]]",1.0
欣秋苑,"[[121.69991142007609, 31.024275164567293]]",1.0
石笋一村,"[[121.63890294041849, 31.024506644665934]]",1.0
聚航苑（东区）,"[[121.57683516011458, 31.024769940080738]]",1.0
永康城,"[[121.49640252036008, 31.024828530012755]]",1.0
安广苑,"[[121.63374594002325, 31.02492006031254]]",1.0
欣兰苑,"[[121.69680228030111, 31.025206349593446]]",1.0
欣松苑,"[[121.69652237980404, 31.025326454951994]]",1.0
新汇绿苑二村,"[[121.5197542797363, 31.025886030216164]]",1.0
东升家园99弄,"[[121.59985481964435, 31.025923424926155]]",1.0
新汇绿苑一村,"[[121.51922238020867, 31.026164310134824]]",1.0
环镇东路88弄,"[[121.59938502010267, 31.02617362531261]]",1.0
欣春苑,"[[121.69980089969178, 31.02629377473795]]",1.0
万科清林径,"[[121.65074567986929, 31.02642805521065]]",1.0
鸿园坊,"[[121.73888628027771, 31.026459959559503]]",1.0
浦江瑞和城·壹街坊,"[[121.5121476600865, 31.026583440073757]]",1.0
军民新村,"[[121.63960241961608, 31.026674834576035]]",1.0
南郊艺墅,"[[121.56998598006898, 31.026751964931293]]",1.0
吉园坊,"[[121.73345819993605, 31.02690294041843]]",1.0
汇龙花苑,"[[121.5268993799025, 31.027056210076104]]",1.0
兴欣花苑,"[[121.64460695974346, 31.027078890078784]]",1.0
聚航苑,"[[121.57655472002432, 31.027268250429472]]",1.0
欣梅苑,"[[121.69652184021086, 31.027434929878112]]",1.0
朝晖新村,"[[121.64291010002111, 31.02750170993604]]",1.0
东升家园北区,"[[121.59924498037165, 31.02751286962335]]",1.0
欣梅苑西区,"[[121.69619189963663, 31.02766497016227]]",1.0
锦园坊,"[[121.7420947798503, 31.027737104783654]]",1.0
古馨苑,"[[121.63530474032152, 31.027887090117233]]",1.0
丹桂佳苑,"[[121.75813817973321, 31.02789689992202]]",1.0
瑞和新城鲁汇小镇一期,"[[121.51090313956831, 31.02794905520478]]",1.0
长泰东郊御园,"[[121.58290313956834, 31.028044139625386]]",1.0
长达佳苑,"[[121.5746920801754, 31.02830581536113]]",1.0
宝业·万华城,"[[121.73100857978213, 31.028743080129082]]",1.0
南园坊327弄11号～39号,"[[121.74364368041154, 31.029594794763987]]",1.0
南园坊327弄1号～8号,"[[121.7427838197176, 31.029775199665764]]",1.0
南园坊237弄28号～55号,"[[121.7435936403343, 31.029884639964187]]",1.0
南园坊287弄1号～25号,"[[121.74247386028047, 31.03013511014727]]",1.0
紫竹半岛,"[[121.46389938035217, 31.030199280372493]]",1.0
硅谷商墅,"[[121.65825167977127, 31.030212330434765]]",1.0
洪园新村,"[[121.63899239957965, 31.03041307530323]]",1.0
沪航公寓,"[[121.59150912004984, 31.030636410242217]]",1.0
东方冠郡二期西区,"[[121.64966747997032, 31.03081757956771]]",1.0
永康城浦晨雅苑,"[[121.5030252601077, 31.030834500311983]]",1.0
东方冠郡二期东区,"[[121.65048594037385, 31.030886070136127]]",1.0
檀香湾,"[[121.64432724001021, 31.031227079566158]]",1.0
东方城市公寓（二期）,"[[121.52405898003795, 31.03128557956593]]",1.0
富田花苑,"[[121.59196866012569, 31.03135559988108]]",1.0
上海意得商城,"[[121.65410915961013, 31.031429175216324]]",1.0
东方都市公寓,"[[121.53112199998046, 31.032044235053434]]",1.0
吉宝·汇锦城二期,"[[121.63412483968963, 31.032145395293796]]",1.0
新苑公寓,"[[121.63832243972885, 31.032192464910352]]",1.0
海鑫苑,"[[121.57837703966867, 31.03243717493575]]",1.0
