name,point,type
金沙雅苑地中海之恋,"[[121.36130424019862, 31.24071148504703]]",1.0
祥宾二村,"[[121.26780378022032, 31.241071755257316]]",1.0
泰宸苑,"[[121.36045554009118, 31.24110239965607]]",1.0
祥宾一村,"[[121.26672485996434, 31.24126250955723]]",1.0
建德花园紫藤苑,"[[121.35320496024079, 31.24134031530334]]",1.0
澜茵华庭,"[[121.3114312803294, 31.241433239552435]]",1.0
上海豪园,"[[121.3674166803356, 31.2414847653097]]",1.0
澜茵华庭西区,"[[121.31105202003468, 31.241523779698753]]",1.0
建德花园百合苑,"[[121.35561192015405, 31.24156765492345]]",1.0
泰宸苑二期,"[[121.35954690016939, 31.24159335035288]]",1.0
水岸秀苑,"[[121.3071186596984, 31.24177910981811]]",1.0
祥和名邸,"[[121.37436809980807, 31.242027150032968]]",1.0
金沙江路2753弄小区,"[[121.35772943956204, 31.24203534015888]]",1.0
真源小区,"[[121.37509710015118, 31.242326355377024]]",1.0
泰宸新苑,"[[121.35839867995519, 31.242494564572574]]",1.0
金沙雅苑·滨湖世家,"[[121.36542965975107, 31.24261687506879]]",1.0
新丰社区金丰新村,"[[121.35540257956544, 31.242637799594817]]",1.0
华强景苑,"[[121.22129628039909, 31.24292080455153]]",1.0
嘉乐之春,"[[121.35275622012355, 31.24295068542584]]",1.0
新大洲华新家苑,"[[121.22465706037511, 31.243251510448864]]",1.0
上海大亨花园别墅,"[[121.20986160023273, 31.243346684801708]]",1.0
金沙雅苑,"[[121.36242384038806, 31.243420125238636]]",1.0
江桥镇幸福村,"[[121.33237644042053, 31.243664519601964]]",1.0
运旺新村阳光世家,"[[121.37006411986329, 31.243681755108938]]",1.0
兆地·尊庭,"[[121.2218362801203, 31.24383047959296]]",1.0
朝霞新苑,"[[121.36170491964637, 31.243830885187272]]",1.0
金沙缘圆宝邸,"[[121.31186993994586, 31.24410110987843]]",1.0
三友星墅,"[[121.22935776005261, 31.2441521850753]]",1.0
金沙丽晶苑二期,"[[121.35601259960188, 31.244337045218494]]",1.0
金沙嘉年华,"[[121.36407227971203, 31.244618249732476]]",1.0
华新明珠苑,"[[121.23055781988748, 31.24470217536514]]",1.0
嘉宝·都市港湾二期,"[[121.35291677968564, 31.245080399640777]]",1.0
公园小区,"[[121.22184599999295, 31.245209685278795]]",1.0
金沙丽晶苑,"[[121.35659220007004, 31.245226380293317]]",1.0
金鹤新城中房公寓,"[[121.30667838040299, 31.24525738532013]]",1.0
丰二社区六街坊,"[[121.36035726037935, 31.24529226012975]]",1.0
戏院新村,"[[121.22053578040199, 31.245529184724184]]",1.0
鹫山小区,"[[121.24981151978591, 31.24556662529953]]",1.0
东旺家苑,"[[121.37090400031948, 31.245790724662243]]",1.0
徐谢新村,"[[121.21760465962745, 31.245837885110326]]",1.0
祥和尊邸,"[[121.37520851985735, 31.24602602957762]]",1.0
华富公寓,"[[121.22833715993201, 31.24644079510665]]",1.0
嘉宝·都市港湾,"[[121.35375630041298, 31.246519410242655]]",1.0
嘉云苑,"[[121.36616027977315, 31.246535880426627]]",1.0
金沙嘉苑,"[[121.34942190000069, 31.24654411461924]]",1.0
金祥坊,"[[121.3679779202449, 31.246573859695864]]",1.0
金莲坊小区,"[[121.36821768040168, 31.24658362543404]]",1.0
加州花园,"[[121.3265685601909, 31.246603739670896]]",1.0
金鹤新城城杰苑,"[[121.30404317974902, 31.246720694704287]]",1.0
丽景新苑,"[[121.3577911798192, 31.246735004716747]]",1.0
华巷小区,"[[121.2252868798856, 31.24736986492737]]",1.0
绿地新丰苑,"[[121.35031110017721, 31.247533080187523]]",1.0
大宅风范城,"[[121.32071154010552, 31.24762438475765]]",1.0
明日新苑,"[[121.35787145960026, 31.247664839860562]]",1.0
新华村李家宅居住小区,"[[121.30113815999815, 31.24771443027678]]",1.0
水岸金桥苑,"[[121.31008344029863, 31.24801246470352]]",1.0
广德苑,"[[121.36478273963182, 31.248027270242446]]",1.0
丰庄二村,"[[121.36024854043785, 31.248032220110964]]",1.0
建安小区,"[[121.21606223958074, 31.24818468037875]]",1.0
丰盛雅苑,"[[121.32833436014266, 31.24823962535843]]",1.0
丰庄一村南区,"[[121.36018859972421, 31.24833227981098]]",1.0
金霞苑,"[[121.31300826042295, 31.24841800498701]]",1.0
丰庄十二街坊,"[[121.35518532044622, 31.248867690291732]]",1.0
金沙社区,"[[121.35068118019238, 31.24887264016025]]",1.0
家旺新苑,"[[121.3698664803538, 31.248991665432996]]",1.0
小金元,"[[121.3697566803267, 31.249041795442565]]",1.0
蒋苑,"[[121.22892809995187, 31.249090619636405]]",1.0
金元坊,"[[121.36983660037887, 31.249281689598305]]",1.0
鹿城别墅,"[[121.32956160018773, 31.249576665430865]]",1.0
汇丰佳苑,"[[121.3593004796335, 31.249803149795547]]",1.0
嘉泰花园公寓,"[[121.36832874037916, 31.249853324771188]]",1.0
双佳翠庭,"[[121.31120177963851, 31.249870335447703]]",1.0
金鹤新城中虹华苑,"[[121.31148113964298, 31.24988986512522]]",1.0
金鼎香樟苑,"[[121.36310550041853, 31.250038995203553]]",1.0
泰宸景苑,"[[121.37259348020498, 31.2500986202552]]",1.0
真南小区,"[[121.36843872027076, 31.250103165428776]]",1.0
新郁社区,"[[121.35179034015208, 31.25039134508456]]",1.0
金沙鼎苑,"[[121.30473293997335, 31.250449259625633]]",1.0
梅川雅苑,"[[121.36939775999875, 31.250542094841855]]",1.0
丰庄一村,"[[121.36069908009863, 31.250881575424437]]",1.0
丰庄四村,"[[121.36436424011767, 31.250917575285925]]",1.0
振鑫花苑,"[[121.36541291977048, 31.251046410363557]]",1.0
志能新苑,"[[121.35935106020335, 31.251613004836408]]",1.0
新郁社区北区,"[[121.35483702021241, 31.251967919583862]]",1.0
振鑫花园二期,"[[121.36125870032879, 31.25209090457166]]",1.0
住嘉佳园,"[[121.35246012013849, 31.252190490099125]]",1.0
真光新村第八小区,"[[121.37532120041318, 31.253345459725196]]",1.0
金汤社区嘉尚坊,"[[121.37310414044387, 31.253907869652537]]",1.0
黄家花园,"[[121.31621081997346, 31.255198965160197]]",1.0
霞浦小区,"[[121.13431596011358, 31.25527564495507]]",1.0
家旺景苑,"[[121.333741560025, 31.255296029887923]]",1.0
高榆新村,"[[121.32122993990984, 31.255319879908633]]",1.0
轻纺公寓,"[[121.36503510018977, 31.255346609558416]]",1.0
锦华茗园,"[[121.32641808023033, 31.25607961458256]]",1.0
嘉德坊,"[[121.37320494005601, 31.256087624844085]]",1.0
高潮中心村,"[[121.31981297978533, 31.25623216478259]]",1.0
双河社区嘉利坊,"[[121.37329493970978, 31.256357534772448]]",1.0
江桥佳苑,"[[121.33705428023089, 31.256399384723863]]",1.0
栅桥社区,"[[121.346639279779, 31.256416620230837]]",1.0
金汤社区嘉善坊,"[[121.37050853963751, 31.256540550406115]]",1.0
江桥三村七街坊,"[[121.33253430021786, 31.256547750378466]]",1.0
嘉美坊,"[[121.3705386003762, 31.256860500411804]]",1.0
江桥三村九街坊,"[[121.33411055995447, 31.257004544823936]]",1.0
真新新村嘉和坊,"[[121.36736286040778, 31.25709395991838]]",1.0
江桥三村四街坊,"[[121.3340508000044, 31.25722454957338]]",1.0
镇南小区,"[[121.13385533995202, 31.257584190258257]]",1.0
真新新村嘉秀坊,"[[121.36469651982861, 31.257616814964123]]",1.0
江桥三村二街坊南片,"[[121.33534787960102, 31.257631890299507]]",1.0
婉江新园,"[[121.33112741969475, 31.25769988534146]]",1.0
嘉福坊,"[[121.36407732041206, 31.257947474996016]]",1.0
江桥三村五街坊,"[[121.33231470016335, 31.258027484980516]]",1.0
嘉秀新苑,"[[121.36134096041704, 31.258040445110552]]",1.0
鼎秀园,"[[121.36134096041704, 31.258040445110552]]",1.0
江桥二村居住小区,"[[121.34025809973161, 31.258053450206575]]",1.0
逸香园,"[[121.36153086036097, 31.25831026510668]]",1.0
三元及地苑,"[[121.36483619983085, 31.25837641473983]]",1.0
嘉旺苑,"[[121.32146915957411, 31.258437975132523]]",1.0
临潭路518弄三村四街坊,"[[121.33378133973716, 31.25868439476904]]",1.0
房地苑,"[[121.13586756043958, 31.25868606031345]]",1.0
申江花苑,"[[121.33471914017632, 31.25882254502445]]",1.0
东珠苑,"[[121.35921354037274, 31.25897239456043]]",1.0
汇丰沁苑,"[[121.32364427965976, 31.258973610443824]]",1.0
汇丰沁苑北区,"[[121.32369413987269, 31.259263364812504]]",1.0
镇中小区,"[[121.13498645955755, 31.25957467503126]]",1.0
西晶明园,"[[121.13069148002783, 31.25972961023335]]",1.0
江桥一村,"[[121.34136725969131, 31.259942100247734]]",1.0
曹江公寓,"[[121.33239425958747, 31.260186359712833]]",1.0
真建七街坊,"[[121.37340347978679, 31.26041487025008]]",1.0
安盛苑,"[[121.37322366034373, 31.260425039783833]]",1.0
金鼎香樟苑东区,"[[121.35803418023332, 31.260852179984198]]",1.0
富友嘉园南区,"[[121.31803620001074, 31.260882870248302]]",1.0
天际·蓝桥,"[[121.3350982197071, 31.2609608999256]]",1.0
富友嘉园,"[[121.31824571956443, 31.261152374582444]]",1.0
鹤祥苑,"[[121.12997075974286, 31.261308165039864]]",1.0
镇北小区,"[[121.13629793999806, 31.261355415420184]]",1.0
金鼎香樟苑西区,"[[121.35498785990185, 31.261555080202847]]",1.0
阳光建华城（四期）,"[[121.36373586042166, 31.261784804824927]]",1.0
阳光威尼斯三期,"[[121.36338612037318, 31.262005035304206]]",1.0
阳光建华城二期,"[[121.36017024006455, 31.26242839475472]]",1.0
昆仑花苑,"[[121.37568894039237, 31.26271027465956]]",1.0
香樟苑,"[[121.37261291995036, 31.263273359977667]]",1.0
恒嘉花园,"[[121.3496938801685, 31.26343958976529]]",1.0
竹桥新村,"[[121.31657891968143, 31.263513975389706]]",1.0
阳光建华城C区,"[[121.36391424005024, 31.26391281032803]]",1.0
乐丰新苑,"[[121.29174828005912, 31.263964649948626]]",1.0
阳光威尼斯AB区,"[[121.367359440286, 31.26423861042364]]",1.0
嘉城·幸福港,"[[121.34005721996482, 31.26442050010607]]",1.0
联民花园,"[[121.24502586025528, 31.265022960441378]]",1.0
嘉城·馥邸,"[[121.33753308018754, 31.265115075300493]]",1.0
皇府别墅,"[[121.31950283958443, 31.265188469872072]]",1.0
盐湖·新居,"[[121.3187544003953, 31.265259660205253]]",1.0
先农小区,"[[121.32117936023944, 31.265345475313516]]",1.0
虬泾桥农民小区,"[[121.20007607974733, 31.265443844957503]]",1.0
华江一村,"[[121.33620593985232, 31.265517420292753]]",1.0
真建花苑,"[[121.3583907596259, 31.265627759913215]]",1.0
香馥湾,"[[121.34563794043865, 31.265862209573342]]",1.0
华江·嘉城,"[[121.34671650006649, 31.265890965395776]]",1.0
嘉城·香槟河畔,"[[121.34187341972253, 31.26653644480117]]",1.0
嘉城·桃花岛,"[[121.34187341972253, 31.26653644480117]]",1.0
中星海兰苑,"[[121.33378151960153, 31.26683159959866]]",1.0
中星海上名豪苑,"[[121.32703656018921, 31.26755398542813]]",1.0
嘉城东区,"[[121.34366964014177, 31.267752884887784]]",1.0
博园高尔夫别墅,"[[121.18994766035632, 31.26785616033358]]",1.0
宁兴上尚湾,"[[121.32851346012818, 31.268400975025074]]",1.0
安亭新镇颂苑,"[[121.16575961961088, 31.268482110061363]]",1.0
华江·景城,"[[121.33594673995015, 31.268537010075057]]",1.0
安亭新镇赋苑,"[[121.16667131992551, 31.26866372994725]]",1.0
中星海上名豪苑（二期）星御湾,"[[121.32827387983568, 31.268871225126958]]",1.0
新黄路11弄小区,"[[121.21238574000992, 31.269040964968603]]",1.0
绿苑大厦,"[[121.21059311957684, 31.26915832469703]]",1.0
绿苑四邨,"[[121.21059311957684, 31.26915832469703]]",1.0
嘉城·爱琴海,"[[121.3407161999927, 31.26938778042176]]",1.0
嘉城·雅颂湾,"[[121.34115522023731, 31.269556889838633]]",1.0
润渡佳苑西区,"[[121.22123562022773, 31.26976056020178]]",1.0
润渡佳苑,"[[121.22202618006416, 31.26979106970213]]",1.0
绿苑二邨,"[[121.21030224015638, 31.270127220095162]]",1.0
MAX未来,"[[121.33120751961141, 31.270505265405774]]",1.0
水岸丽苑·御菁园,"[[121.32834354042214, 31.270580369588473]]",1.0
杨柳社区,"[[121.28984297996969, 31.27077598472394]]",1.0
嘉海雅苑,"[[121.31535131990759, 31.27108342515998]]",1.0
丽江佳苑,"[[121.33242485991943, 31.271172795288344]]",1.0
绿苑一邨,"[[121.20926004011882, 31.27120488040096]]",1.0
江枫苑别墅,"[[121.2970284003404, 31.271833664791913]]",1.0
水岸丽苑,"[[121.32377333956802, 31.271918085051674]]",1.0
嘉松新苑,"[[121.20638490034295, 31.27204979975855]]",1.0
春盛苑小区,"[[121.20434136006578, 31.272136560054292]]",1.0
封浜河东小区,"[[121.29072120032319, 31.272174044696442]]",1.0
翔封公寓,"[[121.29072120032319, 31.272174044696442]]",1.0
博威天禧嘉苑,"[[121.30758702032486, 31.27217598003748]]",1.0
绿苑三邨,"[[121.20909929979288, 31.27221396020618]]",1.0
德绍豪斯,"[[121.17064914004581, 31.272349454763535]]",1.0
绿苑一村（北门）,"[[121.20850835977312, 31.272352964817557]]",1.0
星华公寓,"[[121.29437375994107, 31.272407909797238]]",1.0
博威天禧嘉苑二期,"[[121.30782641985343, 31.272635430181012]]",1.0
金帝·城市岸泊,"[[121.2991041597293, 31.272669945261853]]",1.0
安亭新镇风苑,"[[121.16466738039537, 31.27299835518999]]",1.0
魏玛原墅,"[[121.17210210003192, 31.27344169487842]]",1.0
云封公寓,"[[121.29447348036686, 31.273517339553656]]",1.0
博威天禧嘉苑北区,"[[121.30839540022761, 31.27386406507457]]",1.0
翔黄雅苑,"[[121.29121961988962, 31.273962254854254]]",1.0
安亭新镇兴苑,"[[121.16722230036899, 31.27424242514789]]",1.0
联群花苑,"[[121.24247796038962, 31.27426119040168]]",1.0
吴杨雅苑,"[[121.2998725800555, 31.274278110246676]]",1.0
魏玛原墅西区,"[[121.16478761975296, 31.275187740322025]]",1.0
安亭高尔夫别墅,"[[121.18130046034801, 31.27632731985001]]",1.0
安亭瑞仕华庭,"[[121.18499658042788, 31.27755248965571]]",1.0
绿苑新城,"[[121.21122077981519, 31.278013515411416]]",1.0
莱英郡,"[[121.20924725985327, 31.27850009989976]]",1.0
绿苑五村一区,"[[121.20118362002816, 31.27870728031676]]",1.0
莱英北郡,"[[121.20939738008506, 31.27873018514999]]",1.0
绿苑五村二区,"[[121.20246503972987, 31.28040818968629]]",1.0
春光家园,"[[121.34965680022114, 31.28051758501855]]",1.0
绿苑新城三期,"[[121.21037819959432, 31.280920289739676]]",1.0
永汇新苑,"[[121.34664360012209, 31.28105308543163]]",1.0
海域·苏河源,"[[121.15608102042282, 31.281679709650895]]",1.0
瑞香苑小区,"[[121.34862917999276, 31.282858755027604]]",1.0
沁怡苑,"[[121.26742487965456, 31.283259254610968]]",1.0
石榴苑,"[[121.34172383998327, 31.28391080983603]]",1.0
合欢苑,"[[121.34927771979098, 31.284556874700037]]",1.0
和乐苑,"[[121.34354003974114, 31.284557235328187]]",1.0
通用国际,"[[121.3128856801301, 31.284612540036733]]",1.0
樱花苑,"[[121.34959686040678, 31.284796230161888]]",1.0
红棉苑,"[[121.34652353972972, 31.284951704957237]]",1.0
白丽苑,"[[121.34622420038662, 31.285062180375384]]",1.0
海棠苑,"[[121.3490579398721, 31.285686825186907]]",1.0
紫荆苑,"[[121.34158398011664, 31.285790279597812]]",1.0
桃浦四村,"[[121.34158398011664, 31.285790279597812]]",1.0
绿杨新村,"[[121.36100544044888, 31.285827765139324]]",1.0
翔华社区,"[[121.3068384003719, 31.28587267458429]]",1.0
尚都国际,"[[121.16990717957276, 31.28600254478173]]",1.0
万立城,"[[121.1731934399254, 31.286028375109474]]",1.0
杜鹃苑,"[[121.34717208042721, 31.28642990981247]]",1.0
季景铭郡,"[[121.31571960037931, 31.286446694759235]]",1.0
迎春苑,"[[121.34589480030493, 31.286692125141478]]",1.0
新城·尚上城西区,"[[121.17445577961062, 31.286790314921163]]",1.0
翔华新村,"[[121.3030261796146, 31.28711863491715]]",1.0
漪园新村,"[[121.30477253982092, 31.287365640012375]]",1.0
古猗新苑二期,"[[121.31072027991709, 31.28739534012292]]",1.0
融景雅苑,"[[121.31469162042198, 31.287588074729953]]",1.0
西上海·君廷曹安景林苑,"[[121.20160283989924, 31.287623939693127]]",1.0
绿春苑,"[[121.34999592017564, 31.287664304863803]]",1.0
桃浦六村,"[[121.34999592017564, 31.287664304863803]]",1.0
祥源福邸,"[[121.31495118005293, 31.28778751468215]]",1.0
同济大学嘉定校区－学生公寓7号楼,"[[121.21359354030969, 31.287843045120532]]",1.0
同济大学嘉定校区－学生公寓8号楼,"[[121.21371359980287, 31.28798317478369]]",1.0
安亭名邸,"[[121.16412593996021, 31.28807141986018]]",1.0
银翔新村,"[[121.31193762022511, 31.288142835023834]]",1.0
新城·尚上城北区,"[[121.17489660029796, 31.288210515303078]]",1.0
同济大学嘉定校区－学生公寓9号楼,"[[121.21385400016213, 31.288333320426396]]",1.0
同济大学嘉定校区－学生公寓4号楼,"[[121.21320275969968, 31.288392270087193]]",1.0
同济大学嘉定校区－学生公寓10号楼,"[[121.21389395973848, 31.288553325175926]]",1.0
银南翔佳苑,"[[121.30123967996737, 31.28858100001319]]",1.0
同济大学嘉定校区－学生公寓5号楼,"[[121.21334298019437, 31.288592430396406]]",1.0
同济大学嘉定校区－学生公寓2号楼,"[[121.21254162039949, 31.28871109504101]]",1.0
同济大学嘉定校区－学生公寓6号楼,"[[121.21341318037399, 31.288712489889598]]",1.0
同济大学嘉定校区－学生公寓3号楼,"[[121.21258175984042, 31.2887711247876]]",1.0
槎浦新家园南园,"[[121.32529883976974, 31.288838400371993]]",1.0
山茶苑,"[[121.34531574032914, 31.288942260377034]]",1.0
南华住宅,"[[121.30434342021272, 31.28899580960902]]",1.0
槎浦新家园北园,"[[121.32516906040382, 31.289098544562272]]",1.0
银凯南华公寓,"[[121.30460297984375, 31.289235299969185]]",1.0
上城名都高层及别墅区,"[[121.21595766011797, 31.28930640037013]]",1.0
桃浦新家园,"[[121.34349972043583, 31.28932538955511]]",1.0
锦翔大楼,"[[121.35129299977227, 31.28935130981518]]",1.0
嘉亭菁苑,"[[121.15642103969921, 31.2893571599051]]",1.0
银翔新村,"[[121.31263602023627, 31.28956096516648]]",1.0
骏丰·嘉骊花园,"[[121.31284553978989, 31.289600565014062]]",1.0
红翔新村,"[[121.29892182038577, 31.289642325033327]]",1.0
绿洲茗馨公寓,"[[121.29830244020548, 31.289752799552105]]",1.0
中冶祥腾菁英尚都,"[[121.31863308005265, 31.289780069694515]]",1.0
上城名都高层及别墅区1幢,"[[121.21631820012487, 31.28991678013535]]",1.0
南华小区,"[[121.30383456041673, 31.289966324686212]]",1.0
五一新村,"[[121.31226665967867, 31.29024136524685]]",1.0
同济大学嘉定校区－学生公寓11号楼,"[[121.21268201985936, 31.290270884593724]]",1.0
金桂新村,"[[121.16072898025833, 31.29036439520072]]",1.0
绿洲古猗新苑,"[[121.31173781964468, 31.290422264775806]]",1.0
同济大学嘉定校区－学生公寓12号楼,"[[121.21278210001401, 31.290460965301342]]",1.0
桃浦七村,"[[121.34503638032467, 31.290462135319295]]",1.0
上城名都,"[[121.21736004043365, 31.290588269732872]]",1.0
紫藤苑小区,"[[121.34036628007985, 31.291120305058094]]",1.0
同济大学嘉定校区－学生公寓13号楼,"[[121.21313274028373, 31.29117133528898]]",1.0
安居锦竹苑,"[[121.34381886015225, 31.291284014945425]]",1.0
同济大学嘉定校区－学生公寓14号楼,"[[121.21322291980198, 31.291361415097313]]",1.0
利翔公寓,"[[121.30479252005892, 31.29147422965199]]",1.0
桃浦九村,"[[121.34037617981687, 31.291480124707988]]",1.0
同济大学嘉定校区－学生公寓15号楼,"[[121.2132630601422, 31.291521435066237]]",1.0
同济大学嘉定校区－学生公寓19号楼,"[[121.21491581980936, 31.291793999793292]]",1.0
世盟壹天地,"[[121.31679690005696, 31.29185254475923]]",1.0
阳光水岸苑,"[[121.33858014016138, 31.29188323502334]]",1.0
同济大学嘉定校区－学生公寓20号楼,"[[121.21487586023282, 31.291943895194628]]",1.0
同济大学嘉定校区－学生公寓16号楼,"[[121.21348337965433, 31.292121600331633]]",1.0
南翔镇永翔新苑,"[[121.320718380349, 31.292325269795413]]",1.0
同济大学嘉定校区－学生公寓17号楼,"[[121.21350353975663, 31.29239155522616]]",1.0
同济大学嘉定校区－学生公寓18号楼,"[[121.21352351999454, 31.292601525340167]]",1.0
新杨雅苑,"[[121.33985742028385, 31.29265075512832]]",1.0
井亭苑,"[[121.15139093994, 31.292716814829234]]",1.0
同盛公寓,"[[121.31001125981189, 31.292984294789456]]",1.0
永翔佳苑西区,"[[121.32487961989865, 31.29323750970338]]",1.0
同进理想城,"[[121.32916038024743, 31.293249795341843]]",1.0
芙蓉二街坊,"[[121.15523807957379, 31.293253395328023]]",1.0
紫荆二村,"[[121.16051819985515, 31.293292770345133]]",1.0
紫荆一村,"[[121.16217132015038, 31.2933057295758]]",1.0
永翔佳苑东区,"[[121.32531864014325, 31.293366660443084]]",1.0
芙蓉新村一街坊,"[[121.157221859901, 31.29362675966729]]",1.0
紫荆四村,"[[121.16176038033737, 31.29364485042951]]",1.0
紫荆三村,"[[121.16176038033737, 31.29364485042951]]",1.0
安达家园,"[[121.33879992008028, 31.2936923247411]]",1.0
白鹤社区,"[[121.30955244009304, 31.293824894703135]]",1.0
宫宵公寓,"[[121.1579130599398, 31.29386791467259]]",1.0
银凯公寓,"[[121.30569053988657, 31.293931770135103]]",1.0
芙蓉金厢园,"[[121.15365497959371, 31.294140209603015]]",1.0
东渡园景别墅,"[[121.3361555400462, 31.29434689539292]]",1.0
金地·格林春晓,"[[121.31890235955632, 31.294377945385897]]",1.0
云翔小区,"[[121.30290504003563, 31.294575315098733]]",1.0
溢盈河畔别墅,"[[121.33446930041794, 31.29475981461387]]",1.0
和平小区,"[[121.30746678006791, 31.29479829030894]]",1.0
新杨小区,"[[121.3508242803164, 31.29490039483742]]",1.0
嘉宝大楼,"[[121.30975188004524, 31.295214045092166]]",1.0
珑廷,"[[121.1520117599348, 31.295226870323887]]",1.0
民东公寓,"[[121.31127864019723, 31.29551122516294]]",1.0
绿地昌吉名邸新里米兰公寓,"[[121.19335866027404, 31.295568059618304]]",1.0
民东公寓南区,"[[121.31288513963747, 31.296118139840388]]",1.0
永红新村,"[[121.30266582037146, 31.29625547980654]]",1.0
德华二村,"[[121.30472231987929, 31.296432555418136]]",1.0
古猗庄园,"[[121.32549864034999, 31.296455460251366]]",1.0
安亭大厦,"[[121.15854396043548, 31.296527909635373]]",1.0
德华三村,"[[121.30422317995594, 31.296603194581827]]",1.0
红梅小区,"[[121.15457621991666, 31.296840704634874]]",1.0
德华一村,"[[121.3088337001152, 31.296855104579485]]",1.0
红梅小区东区,"[[121.15725138014716, 31.296945419895245]]",1.0
民东公寓北区,"[[121.31398278018125, 31.296975840362812]]",1.0
新杨和苑,"[[121.35188232011306, 31.29713783973957]]",1.0
协通公寓,"[[121.14963755962572, 31.297252364804827]]",1.0
玉兰二村,"[[121.15500696010312, 31.29739123541726]]",1.0
水仙小区,"[[121.15500696010312, 31.29739123541726]]",1.0
龙安佳苑,"[[121.16104847970362, 31.297421969748157]]",1.0
嘉宝小区,"[[121.30748639967776, 31.298017050246727]]",1.0
中冶祥腾城市佳园二期,"[[121.31669699976678, 31.298200559608212]]",1.0
南翔绿谷别墅,"[[121.32548837998482, 31.298214869620587]]",1.0
德华四村,"[[121.30341444032423, 31.298343704698212]]",1.0
云杉苑,"[[121.29758189978489, 31.298359635289017]]",1.0
安亭新苑,"[[121.15081962042919, 31.298433975047985]]",1.0
中冶祥腾城市佳园,"[[121.31677673995466, 31.298440319765007]]",1.0
崴廉公馆,"[[121.31228628018779, 31.298458319695705]]",1.0
安亭雅苑,"[[121.15037897960633, 31.298543189616574]]",1.0
玉兰一村,"[[121.1585335202059, 31.298547015332495]]",1.0
崴廉公馆三期,"[[121.31429202016065, 31.29872462963798]]",1.0
嘉宝新园,"[[121.30724682028463, 31.298807205388222]]",1.0
东海别墅,"[[121.32379205985566, 31.29886763982976]]",1.0
永乐公寓,"[[121.29138036021547, 31.29895624463503]]",1.0
吴胜别墅,"[[121.18683707986742, 31.29898585481343]]",1.0
