name,point,type
方塔家园,"[[121.2442304395831, 31.006662210292774]]",1.0
电厂小区,"[[121.3987123797725, 31.007230064715813]]",1.0
同润·玫瑰园,"[[121.31429778031843, 31.007595149896304]]",1.0
新闵小区,"[[121.41993852044644, 31.007824514789604]]",1.0
华阳中心苑二期,"[[121.2607137599322, 31.007827079656053]]",1.0
方东小区,"[[121.24417049976876, 31.00813145969918]]",1.0
君临六六公寓,"[[121.3984524604127, 31.00835956464229]]",1.0
茸联苑,"[[121.25207861983245, 31.008460455086023]]",1.0
紫竹苑,"[[121.4219914199681, 31.008946499981022]]",1.0
方塔西村,"[[121.2431504401408, 31.00916074457278]]",1.0
白云小区20号房东楼,"[[121.249829699581, 31.00937075965286]]",1.0
白云小区20号房西楼,"[[121.24967976011295, 31.009370804619024]]",1.0
白云新村,"[[121.24949975990603, 31.009370894551175]]",1.0
东风小区,"[[121.41686466017602, 31.009420529933557]]",1.0
同润·玫瑰芳苑,"[[121.31196227963554, 31.00958792973922]]",1.0
康乐花园,"[[121.39764281966038, 31.009589234655486]]",1.0
富仕名邸东区,"[[121.3979526001325, 31.009629105199153]]",1.0
金铭福邸,"[[121.40644932018004, 31.00963599040871]]",1.0
东川苑,"[[121.3930346404363, 31.00980082534783]]",1.0
乐莫苑小区,"[[121.24748087993873, 31.009801409907162]]",1.0
鹤明小区,"[[121.41206172017235, 31.009857884633746]]",1.0
新华小区,"[[121.41029069965616, 31.00986697498098]]",1.0
富仕名邸西区,"[[121.39754292026967, 31.009889160356558]]",1.0
紫藤新园,"[[121.39440408038415, 31.009960259858133]]",1.0
东外苑南区,"[[121.25637557966937, 31.01029708474274]]",1.0
鹤北新村二街坊,"[[121.41132120041314, 31.010507054856745]]",1.0
东江小区,"[[121.41505332035459, 31.010958584670995]]",1.0
富仕名邸二期,"[[121.39541369978245, 31.010979375198076]]",1.0
金铭福邸四期,"[[121.40261082033318, 31.011126659867514]]",1.0
红旗花苑,"[[121.39720307995822, 31.011878250281065]]",1.0
鹤北新村,"[[121.41560339967722, 31.011878250281065]]",1.0
东外苑,"[[121.25142773999823, 31.0124375998154]]",1.0
祥东小区,"[[121.31602398042244, 31.012609319964255]]",1.0
金铭城市之光,"[[121.40751888029217, 31.01262407963756]]",1.0
红旗三村,"[[121.39590347956195, 31.012958204757396]]",1.0
耀江西村1号2号,"[[121.25107782008536, 31.012977329739975]]",1.0
红旗五村,"[[121.39661322002416, 31.01313784523545]]",1.0
祥峰家园,"[[121.31471645969688, 31.013181224933682]]",1.0
耀江西村7号,"[[121.25107764022098, 31.013347005060282]]",1.0
元峰苑,"[[121.34138328021426, 31.013605755301427]]",1.0
东苑佳和园,"[[121.42912194032537, 31.013762939707895]]",1.0
瑞丽名邸,"[[121.40150129974533, 31.013795700211453]]",1.0
丽都城假日景苑,"[[121.40205102023846, 31.014085364647975]]",1.0
金榜世家,"[[121.4249464797963, 31.014228015110888]]",1.0
源枫景苑,"[[121.42756998027042, 31.01423102963836]]",1.0
金榜五期,"[[121.4254070999578, 31.014428490182716]]",1.0
同济城市雅筑,"[[121.24246032018769, 31.014637874838108]]",1.0
好莱坞公寓,"[[121.31182223990444, 31.014755189600372]]",1.0
影视公寓,"[[121.30659270019302, 31.014943965391723]]",1.0
景谷苑,"[[121.38941628023728, 31.0150894945846]]",1.0
东苑佳和园二期,"[[121.42995335995967, 31.015093455198837]]",1.0
蓝天四村,"[[121.25178666032619, 31.015365074738405]]",1.0
绿家园,"[[121.41489311962184, 31.015366154824207]]",1.0
京浦花园,"[[121.42484658040541, 31.015407510148528]]",1.0
景谷大厦,"[[121.39544375962197, 31.015437120326922]]",1.0
影视之家,"[[121.31302967957606, 31.015452735255565]]",1.0
金平新村,"[[121.4061193796058, 31.01553314993501]]",1.0
凤庆小区,"[[121.39740306040304, 31.015606319675946]]",1.0
鹤北新苑,"[[121.41202049974626, 31.015883745238646]]",1.0
蓝天新村,"[[121.25096693997236, 31.016004974749784]]",1.0
影都小区,"[[121.30426710014663, 31.016077200202695]]",1.0
鹤庆苑,"[[121.41159030005235, 31.016083410021395]]",1.0
沧源二村,"[[121.42383534042868, 31.01650596008203]]",1.0
金平新村小区,"[[121.41136997964091, 31.01663294975085]]",1.0
好第坊,"[[121.42780074001222, 31.016640465385187]]",1.0
三明花园,"[[121.42414584035828, 31.016686275051562]]",1.0
荣都公寓（东侧）,"[[121.23952991977, 31.016786130375657]]",1.0
铁阳小区,"[[121.36333823956817, 31.0168459352917]]",1.0
红旗四街坊,"[[121.39492409986735, 31.01688657025909]]",1.0
合生城邦三街坊,"[[121.40284085971788, 31.01699362465608]]",1.0
安宁欧洲花园,"[[121.4115100202713, 31.01720260461653]]",1.0
耀江花苑,"[[121.2517459803928, 31.017253589881342]]",1.0
荣都公寓,"[[121.23926981964652, 31.017295799561538]]",1.0
车墩虬中小区,"[[121.3052252396532, 31.01742486036909]]",1.0
月光公寓,"[[121.25084651985102, 31.01746382979198]]",1.0
蓝天新村一村,"[[121.2502867197563, 31.017753854856565]]",1.0
中景水岸,"[[121.39988202003929, 31.017914234554354]]",1.0
交大东川花苑,"[[121.42135224031372, 31.01794262974864]]",1.0
千岱名墅,"[[121.41051912026126, 31.018331340119282]]",1.0
北欧丽景,"[[121.42496718039115, 31.01843659497292]]",1.0
合生城邦一街坊,"[[121.40765892002318, 31.018451129815844]]",1.0
荣都公寓西区,"[[121.23946997995564, 31.0186251900006]]",1.0
梦莱小区,"[[121.24484963989903, 31.018695570044613]]",1.0
舜龙公寓,"[[121.24920690017836, 31.019133240406788]]",1.0
蓝天新村一村一期,"[[121.24620863961704, 31.019184540434217]]",1.0
南联小区,"[[121.30594361990228, 31.01919259476253]]",1.0
金榜世家文馨苑,"[[121.42874250016635, 31.01922063022795]]",1.0
车墩庵前小区,"[[121.30436663980865, 31.019245244672298]]",1.0
蓝天东区,"[[121.25509343961062, 31.019320529618838]]",1.0
爱丽雅花苑,"[[121.25258495972824, 31.01937155984964]]",1.0
南姚小区,"[[121.30752042013141, 31.019499765401946]]",1.0
金榜人家,"[[121.4148339001645, 31.019624639865334]]",1.0
凤凰城,"[[121.41344213994284, 31.02061270521221]]",1.0
合生城邦四街坊,"[[121.40125145998694, 31.020752340248364]]",1.0
凤凰景苑,"[[121.40980811984893, 31.02135894016302]]",1.0
交通大学闵行校区－留学生公寓,"[[121.42917342021727, 31.021390349884776]]",1.0
南洋瑞都剑桥府邸,"[[121.4048201398376, 31.02184048485052]]",1.0
浦江镇汇西村,"[[121.52494277978556, 31.02186338968375]]",1.0
望佳二村,"[[121.52517372029104, 31.02186406507461]]",1.0
谷水苑,"[[121.2360973199354, 31.02201094504919]]",1.0
南洋博仕欣居,"[[121.41956069996637, 31.022139149702042]]",1.0
望佳一村,"[[121.52572560005646, 31.0223753998049]]",1.0
上海交大南洋青年教师公寓,"[[121.42065221972425, 31.022430299818588]]",1.0
红梅苑,"[[121.52724083989293, 31.02327931468873]]",1.0
红梅雅苑,"[[121.52508318014472, 31.023452925212375]]",1.0
剑桥丽苑小区,"[[121.40931816020496, 31.02382768529943]]",1.0
交大闵行校区－蓁蓁楼,"[[121.43130696014813, 31.02421180463115]]",1.0
金榜雅苑,"[[121.40816850017619, 31.02464762958452]]",1.0
永康城,"[[121.49640252036008, 31.024828530012755]]",1.0
新汇绿苑二村,"[[121.5197542797363, 31.025886030216164]]",1.0
S32小区,"[[121.35894713959884, 31.025978819566944]]",1.0
新汇绿苑一村,"[[121.51922238020867, 31.026164310134824]]",1.0
夏朵园,"[[121.38899651987357, 31.02637400955301]]",1.0
浦江瑞和城·壹街坊,"[[121.5121476600865, 31.026583440073757]]",1.0
畅馨园,"[[121.41043847985206, 31.02664657517935]]",1.0
南郊艺墅,"[[121.56998598006898, 31.026751964931293]]",1.0
汇龙花苑,"[[121.5268993799025, 31.027056210076104]]",1.0
安乐小区,"[[121.4079980399777, 31.027155884636443]]",1.0
马桥景城,"[[121.38430841969787, 31.027245299730886]]",1.0
夏朵·小城华银坊,"[[121.38812694020628, 31.027673654915276]]",1.0
瑞和新城鲁汇小镇一期,"[[121.51090313956831, 31.02794905520478]]",1.0
夏朵小城,"[[121.38807690012895, 31.02824339971319]]",1.0
灯辉路小区,"[[121.40135118041272, 31.028248169717315]]",1.0
S32小区,"[[121.36742982033002, 31.0290525899052]]",1.0
飞碟苑,"[[121.39029612026977, 31.029481980209226]]",1.0
天虹一村,"[[121.24246913983902, 31.030189109939464]]",1.0
紫竹半岛,"[[121.46389938035217, 31.030199280372493]]",1.0
马桥西街小区,"[[121.36430609984666, 31.030207334700805]]",1.0
大江苑,"[[121.23865691998091, 31.030706384691918]]",1.0
永康城浦晨雅苑,"[[121.5030252601077, 31.030834500311983]]",1.0
绿地银春住宅小区,"[[121.41509345979534, 31.0311283501933]]",1.0
东方城市公寓（二期）,"[[121.52405898003795, 31.03128557956593]]",1.0
罗家小区,"[[121.40581788009112, 31.031703630318347]]",1.0
东方都市公寓,"[[121.53112199998046, 31.032044235053434]]",1.0
银春小区一村二街坊,"[[121.41878814006063, 31.03214179530771]]",1.0
天虹三村,"[[121.2423092997344, 31.03215817466007]]",1.0
天虹四村,"[[121.24279944014214, 31.032548055048757]]",1.0
永康城锦宏苑,"[[121.50603576044207, 31.032702224927753]]",1.0
永康城馨宁佳苑,"[[121.50548369991296, 31.033080405136587]]",1.0
裕隆花园,"[[121.37374674022003, 31.033369305149392]]",1.0
枫泽苑,"[[121.41579419984248, 31.034137544712024]]",1.0
百吉花苑,"[[121.24095767985304, 31.034215440390284]]",1.0
富岩路328弄小区,"[[121.36579271965837, 31.034422350111377]]",1.0
富岩路335弄小区,"[[121.3654134602631, 31.034612925446176]]",1.0
裕丰小区,"[[121.36535352044874, 31.03522267478671]]",1.0
永康城兴顺苑,"[[121.49369207972575, 31.035694454635404]]",1.0
华东师范大学研究生公寓,"[[121.45328730016885, 31.036109714791536]]",1.0
嘉怡水岸·睿府,"[[121.46266242043438, 31.036350600000205]]",1.0
旭丽花园,"[[121.38782598028476, 31.037058090358677]]",1.0
天虹五村,"[[121.23988577970502, 31.03739203471467]]",1.0
复地·北桥城东区,"[[121.4181367197339, 31.0378277697358]]",1.0
茸平苑,"[[121.23940536006931, 31.037881229934825]]",1.0
同仁别墅,"[[121.38808571978018, 31.0379873400437]]",1.0
港浩公寓,"[[121.4271892801612, 31.03827813043138]]",1.0
复地·北桥城,"[[121.4129115003656, 31.038453089938265]]",1.0
骏苑二期,"[[121.4136923403293, 31.039233345342637]]",1.0
现代苑,"[[121.4624001601394, 31.039617104945492]]",1.0
星乐苑,"[[121.47159851955612, 31.039840664714944]]",1.0
瓶山苑,"[[121.39432182029589, 31.039863074920987]]",1.0
金塔新村,"[[121.40444645983634, 31.040457974655887]]",1.0
万乐城小区,"[[121.43954934022997, 31.040604000274506]]",1.0
剑川路201弄,"[[121.46047452008318, 31.040881784666702]]",1.0
紫晶南园,"[[121.45531985972374, 31.041219374874316]]",1.0
金塔三村,"[[121.40258706024471, 31.041368145223778]]",1.0
万科花园小城,"[[121.4650486797529, 31.041373409855083]]",1.0
元吉小区,"[[121.37747058010324, 31.04146997995562]]",1.0
虹梅新苑,"[[121.45400622001118, 31.041476189774414]]",1.0
骏苑,"[[121.41556415955833, 31.041523844849593]]",1.0
上海·绿城玫瑰园,"[[121.3480574998538, 31.0415782502361]]",1.0
金塔二村,"[[121.4038564200379, 31.04189721008823]]",1.0
新苗花苑,"[[121.40131769955224, 31.042118204991226]]",1.0
闵驰一路197弄,"[[121.53909096007973, 31.042154339751036]]",1.0
金榜家园,"[[121.40531549991047, 31.042196279634688]]",1.0
汇秀景苑（二街坊）,"[[121.53840930004927, 31.042252890158778]]",1.0
元祥小区,"[[121.37488578015476, 31.042643714835577]]",1.0
聚缘南庭,"[[121.54219848017581, 31.042650014586613]]",1.0
浦江馨都,"[[121.5288642600776, 31.04270243966591]]",1.0
枫桦景苑,"[[121.45855914039207, 31.042826324875023]]",1.0
聚缘中庭,"[[121.54193765969532, 31.04288928011622]]",1.0
永南小区,"[[121.46096663989866, 31.043602259936385]]",1.0
浦润苑,"[[121.53005711994021, 31.04406414004805]]",1.0
虹梅景苑二街坊,"[[121.44636917989382, 31.04413051541095]]",1.0
虹梅景苑一街坊,"[[121.44671964029922, 31.044131055004208]]",1.0
锦川公寓,"[[121.46469822024676, 31.044271680193923]]",1.0
元吉小区东区,"[[121.38464574010894, 31.04440425015604]]",1.0
虹梅新苑北区,"[[121.4533834197091, 31.044422564849533]]",1.0
元吉小区西区,"[[121.37193161964858, 31.044497849795988]]",1.0
上海新家,"[[121.47013512023965, 31.044535560168057]]",1.0
枫桦景苑二期,"[[121.45781717991892, 31.04471384986431]]",1.0
欣佳宝邸西南区,"[[121.53167117998103, 31.044967019812162]]",1.0
都市富苑,"[[121.41518399994175, 31.045171815227185]]",1.0
欣佳宝邸西北区,"[[121.53151080028326, 31.045196519603778]]",1.0
双柏小区,"[[121.46775786043703, 31.045299209590866]]",1.0
汇秀景苑（一街坊）,"[[121.5382775403763, 31.045469804687762]]",1.0
御涛园,"[[121.34727864019712, 31.045637160426715]]",1.0
聚缘北庭,"[[121.54138505957295, 31.0460154746345]]",1.0
元吉小区北区,"[[121.3788196800842, 31.04611685970533]]",1.0
氯碱小区,"[[121.47190074032702, 31.046159609878153]]",1.0
欣佳宝邸,"[[121.53513959981274, 31.04626293029002]]",1.0
永德小区,"[[121.46242176005627, 31.04635522501362]]",1.0
吴泾小区,"[[121.46354514009629, 31.046368095211413]]",1.0
红庐香颂,"[[121.35686975963176, 31.046500665173625]]",1.0
欣佳宝邸东北区,"[[121.5350391599294, 31.046552504794306]]",1.0
杉华公寓,"[[121.27496885972513, 31.046794649953164]]",1.0
万顺苑,"[[121.41762642012333, 31.047052949633922]]",1.0
晨星小区,"[[121.30755785980747, 31.047073605262682]]",1.0
晨星东区,"[[121.3134859802938, 31.047213465129303]]",1.0
晨星四季苑,"[[121.30790706026269, 31.04742280481871]]",1.0
上良小区,"[[121.40551440026948, 31.047822450046112]]",1.0
虹梅景苑四街坊,"[[121.44610655986995, 31.04796635955993]]",1.0
虹梅景苑三街坊,"[[121.44571578015913, 31.04814559534303]]",1.0
翔泰苑,"[[121.40114616016714, 31.04825386472414]]",1.0
水语人家南苑,"[[121.52801087989828, 31.04844691499315]]",1.0
晨星小区三期,"[[121.30914437990927, 31.048709939712047]]",1.0
水语人家北苑,"[[121.5278704804384, 31.048876305297355]]",1.0
森林溪谷,"[[121.354963919949, 31.048903079913302]]",1.0
虹浦新城南区,"[[121.53198041996053, 31.04923409967406]]",1.0
虹浦新城北区,"[[121.5316796399035, 31.04934340507417]]",1.0
晨星居民区,"[[121.30831583990413, 31.05094004974353]]",1.0
瑞和新苑南区,"[[121.5339044403377, 31.051106280430524]]",1.0
瑞和新苑北区,"[[121.53367367969669, 31.051425510079284]]",1.0
上海航天人才公寓,"[[121.39231986017342, 31.051425600011527]]",1.0
长岛别墅,"[[121.3529686202057, 31.051835504704826]]",1.0
山水世纪,"[[121.33654938014976, 31.051871685330077]]",1.0
中虹浦江苑南区,"[[121.54019958044634, 31.052037870151622]]",1.0
中虹浦江苑,"[[121.539307319877, 31.052455740140367]]",1.0
晨星茜浦苑,"[[121.31197848002287, 31.052682809963756]]",1.0
汇颂南苑,"[[121.52718810005082, 31.052882294882032]]",1.0
鑫泽阳光公寓,"[[121.39241904010666, 31.05366390016892]]",1.0
镇南C区,"[[121.30677882028633, 31.05510007520835]]",1.0
荷塘新苑,"[[121.43836925973355, 31.05530775025253]]",1.0
上海家天下三期,"[[121.30088004018185, 31.055308965236648]]",1.0
旗忠九区,"[[121.33602054011587, 31.05536089478948]]",1.0
上海家天下,"[[121.30081001986662, 31.055728769667063]]",1.0
云天绿洲,"[[121.38782075972043, 31.056134220018315]]",1.0
柳岸人家,"[[121.38782075972043, 31.056134220018315]]",1.0
浦江丽都,"[[121.5325936802542, 31.05646312457364]]",1.0
天恒名城,"[[121.38860033973396, 31.05672340456151]]",1.0
旗忠十二区,"[[121.33892573973114, 31.056756075132824]]",1.0
旗忠七区,"[[121.33582145989246, 31.056830864552815]]",1.0
金硕河畔景园西区,"[[121.53138066028927, 31.056990479826794]]",1.0
金榜星墅,"[[121.40595972026495, 31.057112474661025]]",1.0
金硕河畔景园东区,"[[121.53158118032727, 31.057200854635745]]",1.0
金榜新苑,"[[121.40884241974194, 31.057284555437946]]",1.0
鑫和新村,"[[121.44523482003106, 31.05741991509707]]",1.0
旗忠八区,"[[121.3376983198217, 31.05750780044469]]",1.0
银桥花园,"[[121.40517941989432, 31.05754195489738]]",1.0
鑫都城宝铭苑,"[[121.39481681974053, 31.057569945396722]]",1.0
镇南B区,"[[121.30911359971292, 31.057864604667834]]",1.0
旗忠六区,"[[121.33556225999038, 31.05790101012355]]",1.0
镇南A区,"[[121.3096525202477, 31.057953660033405]]",1.0
旗忠十区,"[[121.33496339964124, 31.058011890236557]]",1.0
鑫峰苑,"[[121.39225794005203, 31.058040780058022]]",1.0
博雅苑东区,"[[121.53870791993461, 31.05822356996186]]",1.0
旗忠三区,"[[121.3425298798502, 31.058600084626285]]",1.0
博雅苑,"[[121.53489965979156, 31.058616915438314]]",1.0
金榜新苑北区,"[[121.40797266021016, 31.058953920187314]]",1.0
都市雅筑,"[[121.40744219959794, 31.05899352003498]]",1.0
旗忠二区,"[[121.34445642012773, 31.05906700543799]]",1.0
旗忠村一区,"[[121.34631329981909, 31.059693990285496]]",1.0
鑫都城紫云华庭,"[[121.39125785976252, 31.060159695213805]]",1.0
白洋小区,"[[121.31263637996506, 31.06018732508508]]",1.0
闵浦新苑一村,"[[121.52655486041854, 31.060235699617905]]",1.0
盛世香樟苑,"[[121.30528086002366, 31.060478924862565]]",1.0
旗忠五区,"[[121.33479456002101, 31.060511595433788]]",1.0
明月清泉新苑,"[[121.3068877200923, 31.060746359856715]]",1.0
旗忠四区,"[[121.33450512041512, 31.060751985116084]]",1.0
仁和花苑,"[[121.3875297004354, 31.060760939665627]]",1.0
四季草堂花园,"[[121.30439238020423, 31.060889954607738]]",1.0
新华公寓,"[[121.28270202028203, 31.060961820331777]]",1.0
浦江新苑二村西区,"[[121.52598281965152, 31.0615033497998]]",1.0
闵浦新苑二村东区,"[[121.52634390015089, 31.0615642797678]]",1.0
闵浦新苑6村,"[[121.53388788022156, 31.06174387527969]]",1.0
浦江宝邸,"[[121.53425885955878, 31.0621945498386]]",1.0
万科·梦想派,"[[121.23650915996984, 31.06250392471641]]",1.0
信达·蓝爵,"[[121.23760031999883, 31.062794939934555]]",1.0
兴华苑,"[[121.33602306001625, 31.063149090258378]]",1.0
亚龙华泽新苑,"[[121.31193744036072, 31.06326667481718]]",1.0
闵浦新苑四村,"[[121.52871108035217, 31.063409235348026]]",1.0
闵浦新苑三村西区,"[[121.52555118014286, 31.063470929739665]]",1.0
中山苑二期,"[[121.25335625968378, 31.063510259790704]]",1.0
聚龙小区,"[[121.296176999569, 31.063530419893]]",1.0
闵浦新苑三村东区,"[[121.52592234024381, 31.063561829614756]]",1.0
万宇·阳光苑,"[[121.31182764033335, 31.06357668011976]]",1.0
繁盛苑,"[[121.3897077001503, 31.063757760412386]]",1.0
新东苑（南苑）,"[[121.32018215957908, 31.063823415418355]]",1.0
申新家园,"[[121.30504056027368, 31.063846994743066]]",1.0
新桥商苑,"[[121.31395361966388, 31.06394302525044]]",1.0
明月清泉南园,"[[121.30618841985972, 31.06397520029529]]",1.0
卫春三街坊,"[[121.39221635989716, 31.0640663699671]]",1.0
欣德苑,"[[121.3086936603842, 31.064121359912853]]",1.0
龙麒苑小区,"[[121.31112905955851, 31.06415753963882]]",1.0
明逸公寓,"[[121.51565801980186, 31.0642531195858]]",1.0
明月清泉（北园小区）,"[[121.30601850015378, 31.064455125303823]]",1.0
日月华庭3期,"[[121.38575309962599, 31.064481944885934]]",1.0
颛溪十村,"[[121.38777936032932, 31.064498819764758]]",1.0
松江区国际生态商务区,"[[121.23945144043168, 31.06474501457081]]",1.0
闵浦新苑五村,"[[121.53050658041448, 31.064972894683457]]",1.0
新东苑（二村）,"[[121.32413532028889, 31.06506703481586]]",1.0
圣得恒业花园,"[[121.40266157986807, 31.065090120412762]]",1.0
新乐雅苑,"[[121.30785503987826, 31.06542176969893]]",1.0
绿久苑,"[[121.38314813957504, 31.065465779821942]]",1.0
中山文化苑,"[[121.25358647983232, 31.065589395234426]]",1.0
新乐名苑,"[[121.30617797963006, 31.065684074960174]]",1.0
春辉新村,"[[121.38281892025701, 31.06581619526127]]",1.0
新鸿公寓,"[[121.30404191979883, 31.06589715043326]]",1.0
新东苑（一村）,"[[121.32104112005179, 31.065941430352815]]",1.0
荣顺苑（东大门）,"[[121.39524576038353, 31.065964829813048]]",1.0
吴泾镇新建村九组,"[[121.44085487974895, 31.06610702971566]]",1.0
莘闵荣顺苑,"[[121.39314533978563, 31.066224390343365]]",1.0
馨园小区,"[[121.52582153973232, 31.066519590107106]]",1.0
日月华庭,"[[121.38674202022811, 31.066539975039873]]",1.0
天籁园,"[[121.40634528031043, 31.066572464847425]]",1.0
日月华城,"[[121.38498521979214, 31.066632675357695]]",1.0
新东苑（三村）,"[[121.32840779968024, 31.06670971488152]]",1.0
天一生水,"[[121.30580844010754, 31.06683391485334]]",1.0
湖山在望花园,"[[121.40624520015596, 31.066912215226544]]",1.0
浦江宝邸北区,"[[121.53977441965381, 31.06710463507087]]",1.0
滨浦新苑四村,"[[121.50025290025118, 31.067246159582623]]",1.0
莘闵花园,"[[121.39633746000588, 31.067325585007794]]",1.0
华星别墅,"[[121.38803982018158, 31.06746773994424]]",1.0
颛溪八村,"[[121.38987653977053, 31.06763486995336]]",1.0
新育东区,"[[121.31666784014877, 31.06789623002703]]",1.0
颛溪七村,"[[121.38974694026908, 31.067975025027422]]",1.0
新桥镇新乐小区,"[[121.30746516038894, 31.068010665160138]]",1.0
东渡海派青城,"[[121.31059967993136, 31.068086085004907]]",1.0
阳光雅苑,"[[121.39441632015716, 31.06826423980293]]",1.0
谈家港花苑一村,"[[121.52856995963597, 31.068305595127164]]",1.0
颛溪五村,"[[121.39192529971285, 31.068313424624833]]",1.0
花苑二村,"[[121.52986397973896, 31.068338940190053]]",1.0
红叶别墅,"[[121.38761106030225, 31.068548189947037]]",1.0
莱顿小城,"[[121.2443872201941, 31.068898560420294]]",1.0
金铭·文博水景苑,"[[121.40205210032425, 31.06893869986122]]",1.0
滨浦新苑三村,"[[121.498516439782, 31.069050029635243]]",1.0
湖山在望,"[[121.40265239958869, 31.069308734910223]]",1.0
华银苑,"[[121.39549794017782, 31.069334969933003]]",1.0
